"","hhinc","X_30a","X_31b","X_26a","X_25c","X_32b","X_24a","condition_wall","condition_floors","condition_windows","condition_stairways","X_35a","X_38a"
"2831",11400,99999,99999,0,0,0,3,4,2,2,2,0,0
"2832",23000,99999,99999,0,0,0,4,4,2,2,2,0,0
"2833",60000,99999,99999,0,0,0,4,4,2,2,2,0,0
"2834",55000,675,675,0,0,0,5,2,2,2,0,0,3
"2835",38000,875,875,0,0,0,5,4,2,2,0,0,0
"2836",19000,725,725,0,0,0,5,4,2,2,0,0,3
"2837",15800,203,203,0,0,0,3,4,2,2,2,0,0
"2838",25200,375,99998,0,0,0,5,0,2,2,2,0,0
"2839",60700,639,99998,0,0,0,5,0,2,2,0,0,0
"2840",26000,403,99998,0,0,0,7,0,2,2,2,0,0
"2841",112000,850,850,0,0,2,4,4,2,2,2,3,0
"2842",1800,137,137,0,0,0,4,4,2,2,2,0,0
"2843",4900,232,232,0,0,0,5,4,2,2,2,0,0
"2844",2200,158,0,0,0,0,5,2,2,2,2,0,0
"2845",6000,213,213,0,0,0,5,4,2,2,2,0,0
"2846",30000,515,515,0,0,0,4,4,2,2,2,0,0
"2847",51572,596,596,0,0,0,8,4,2,2,2,0,0
"2848",7284,144,144,0,0,0,5,2,2,2,2,3,0
"2849",999999,335,175,0,0,0,5,0,2,2,2,0,0
"2850",6960,164,78,0,0,0,2,4,2,2,2,0,0
"2851",40000,421,99998,0,0,0,3,0,2,2,2,0,0
"2852",1315,137,0,0,0,0,2,0,2,2,2,3,3
"2853",23200,565,99998,0,0,0,5,0,2,2,2,0,0
"2854",4800,137,68,0,0,0,3,4,2,2,2,0,0
"2855",11868,350,350,0,0,0,3,0,2,2,2,0,0
"2856",30000,350,350,0,0,0,5,4,2,2,2,0,0
"2857",22152,179,179,0,0,0,4,0,2,2,2,0,3
"2858",25000,500,500,0,0,0,4,4,2,2,2,0,3
"2859",21000,509,509,0,0,0,4,0,2,2,2,3,3
"2860",18500,495,495,0,0,0,4,0,2,2,2,0,3
"2861",7200,158,158,0,0,0,4,0,2,2,2,3,3
"2862",5340,175,99998,0,0,0,3,0,2,2,2,0,0
"2863",6000,164,164,0,0,0,3,4,2,2,0,0,0
"2864",999999,153,0,0,0,0,5,0,2,2,2,3,3
"2865",999999,153,153,0,0,0,3,0,2,2,2,0,0
"2866",6492,144,144,0,0,0,4,2,2,2,2,3,3
"2867",999999,650,99998,0,0,0,3,0,2,2,0,0,0
"2868",10380,265,265,0,0,0,5,4,2,2,2,0,3
"2869",1315,650,99998,0,0,0,5,0,2,2,0,0,0
"2870",7284,162,99998,0,0,0,6,0,2,2,2,0,0
"2871",32000,300,300,0,0,0,4,2,2,2,2,3,0
"2872",2200,99,0,0,0,0,1,0,2,2,2,0,3
"2873",56236,693,693,0,0,0,6,4,2,2,2,0,0
"2874",1560,163,0,0,0,0,4,4,2,2,2,0,0
"2875",6276,246,215,0,0,0,4,4,2,2,2,3,0
"2876",999999,137,137,0,0,0,4,2,2,2,2,0,0
"2877",20100,416,416,0,0,0,3,2,2,2,2,3,0
"2878",1680,137,0,0,0,0,4,4,2,2,2,3,0
"2879",13904,195,195,0,0,0,4,2,2,2,2,3,0
"2880",34500,500,500,0,0,0,5,0,2,2,2,0,0
"2881",4000,812,0,0,0,0,4,0,2,2,2,3,0
"2882",8160,99999,99999,0,0,0,6,4,2,2,2,0,0
"2883",7272,650,108,0,0,0,6,4,2,2,2,0,0
"2884",78520,99999,99999,0,0,0,4,4,2,2,2,0,0
"2885",16728,99999,99999,0,0,0,5,4,2,2,2,0,0
"2886",28000,500,500,0,0,0,4,4,0,2,2,0,0
"2887",47000,600,600,0,0,0,4,0,0,2,2,0,0
"2888",14467,99999,99999,0,0,0,5,4,2,2,2,0,0
"2889",14000,475,475,0,0,0,3,4,2,2,2,0,0
"2890",31000,99999,99999,0,0,0,7,4,0,0,0,0,0
"2891",6500,115,115,0,0,0,3,4,2,2,2,3,3
"2892",47215,700,700,0,0,0,4,2,2,2,2,3,0
"2893",16000,312,312,0,0,0,6,4,2,2,2,3,3
"2894",19000,99999,99999,0,0,0,2,4,2,2,2,0,0
"2895",12000,400,400,0,0,0,3,4,2,2,2,0,0
"2896",13904,729,19,0,0,0,5,4,2,2,2,3,0
"2897",4692,400,400,0,0,0,3,4,2,2,2,0,0
"2898",77000,99999,99999,0,0,0,8,4,2,2,2,0,0
"2899",4800,600,0,0,0,0,4,2,2,2,2,3,3
"2900",999999,125,125,0,0,0,5,2,2,2,2,3,0
"2901",3780,137,0,0,0,0,4,2,0,2,2,3,3
"2902",6440,137,0,0,0,0,4,0,2,2,2,3,0
"2903",6658,137,0,0,0,2,4,0,2,2,2,3,3
"2904",119800,99999,99999,0,0,0,8,4,2,2,2,0,0
"2905",10800,640,99998,0,0,0,3,4,2,2,2,3,3
"2906",33000,458,458,0,0,0,4,2,2,2,2,3,3
"2907",7200,390,390,0,0,0,3,2,2,2,2,0,0
"2908",23000,550,550,0,0,0,3,4,2,2,2,0,0
"2909",23200,500,99998,0,0,0,8,4,2,2,2,0,0
"2910",8640,360,360,0,0,0,1,6,0,2,2,3,0
"2911",27200,900,900,0,0,0,6,4,2,2,2,3,0
"2912",42000,600,600,0,0,0,5,2,2,2,2,3,3
"2913",70000,99999,99999,0,0,0,3,4,2,2,2,3,0
"2914",101000,99999,99999,0,0,0,6,2,2,2,2,3,3
"2915",10000,500,500,0,0,0,2,0,2,2,2,0,0
"2916",29000,450,450,0,0,0,2,4,2,2,2,0,0
"2917",4800,650,650,0,0,0,3,4,2,2,2,0,0
"2918",61000,99999,99999,0,0,0,4,4,2,2,2,0,0
"2919",60000,702,200,0,0,0,2,4,2,2,2,3,3
"2920",30000,600,600,0,0,0,5,2,2,2,2,3,0
"2921",80000,700,99998,0,0,0,4,0,0,2,2,3,3
"2922",99352,99999,99999,0,0,0,8,4,2,2,2,3,0
"2923",22000,700,700,0,0,0,4,4,2,2,2,3,3
"2924",25000,650,650,0,0,0,4,4,0,2,2,0,0
"2925",9000,595,595,0,0,0,3,0,2,2,2,3,3
"2926",42000,465,465,0,0,0,4,4,0,2,2,3,0
"2927",2750,500,500,0,0,0,4,4,2,2,2,0,0
"2928",3216,450,200,0,0,0,4,0,2,2,2,3,3
"2929",13800,400,400,0,0,0,4,2,2,2,2,3,3
"2930",18000,400,400,0,0,0,4,2,0,2,0,3,3
"2931",49600,99999,99999,0,0,0,5,0,0,2,2,0,0
"2932",23158,635,635,0,0,0,1,4,2,2,2,0,0
"2933",130200,99999,99999,0,0,0,8,4,0,2,2,0,0
"2934",23520,99999,99999,0,0,0,8,0,2,2,2,0,0
"2935",69500,99999,99999,0,0,0,8,2,2,2,2,0,0
"2936",3000,99999,99999,0,0,0,2,4,0,2,2,0,0
"2937",8060,99999,99999,0,0,0,5,6,2,2,2,3,0
"2938",15000,700,700,0,0,0,3,2,2,2,2,0,0
"2939",51000,650,650,0,0,0,3,4,2,2,2,0,0
"2940",20000,675,675,0,0,0,3,4,2,2,2,0,0
"2941",10000,600,600,0,0,0,3,4,2,2,2,0,0
"2942",58000,600,600,0,0,0,2,0,0,2,2,0,0
"2943",45000,700,99998,0,0,0,5,0,0,2,2,0,0
"2944",999999,500,500,0,0,0,4,4,0,2,0,0,0
"2945",12240,500,500,0,0,0,3,4,0,2,0,0,0
"2946",30904,500,500,0,0,0,3,0,2,2,2,0,0
"2947",21000,500,500,0,0,0,3,4,2,2,2,0,0
"2948",6000,700,99998,0,0,0,7,2,2,2,2,0,3
"2949",999999,700,99998,0,0,0,4,2,2,2,2,0,3
"2950",61000,700,99998,0,0,0,5,0,0,2,2,0,0
"2951",13000,450,450,0,0,0,3,4,2,2,2,0,0
"2952",58000,475,475,0,0,0,4,0,2,2,2,3,0
"2953",35000,450,450,0,0,0,3,0,2,2,0,3,3
"2954",8664,99999,99999,0,0,0,3,4,2,2,0,0,0
"2955",62000,350,350,0,0,0,4,4,2,2,2,0,0
"2956",999999,689,35,0,0,0,3,2,2,2,2,3,0
"2957",6000,218,218,0,0,0,5,0,2,2,2,3,0
"2958",999999,700,100,0,0,0,5,0,2,2,2,3,3
"2959",2244,218,218,0,0,0,5,0,2,2,2,3,0
"2960",77000,900,900,0,0,0,5,2,2,2,2,3,3
"2961",20000,750,750,0,0,0,5,4,0,2,2,0,0
"2962",50408,500,500,0,0,0,4,4,2,2,2,0,0
"2963",2385,450,450,0,0,0,4,0,0,2,2,0,0
"2964",36600,99999,99999,0,0,0,6,4,2,2,2,0,0
"2965",26000,99999,99999,0,0,0,5,4,2,2,2,0,3
"2966",5040,425,155,0,0,0,3,4,2,2,2,0,0
"2967",17000,99999,99999,0,0,0,5,4,0,2,2,0,0
"2968",3288,700,0,0,0,0,5,2,2,2,2,3,0
"2969",35000,450,450,0,0,0,3,2,2,2,2,3,0
"2970",24555,550,550,0,0,0,2,4,2,2,2,0,0
"2971",10000,650,650,0,0,0,2,4,2,2,2,0,0
"2972",20000,99999,99999,0,0,0,1,4,2,2,2,0,0
"2973",18000,500,99998,0,0,0,5,0,0,2,2,0,0
"2974",429,500,500,0,0,2,1,2,0,2,2,0,3
"2975",6400,550,550,0,0,0,3,0,0,2,2,3,3
"2976",33000,500,500,0,0,0,5,0,2,2,2,0,0
"2977",40000,500,500,0,0,0,1,4,2,2,2,0,0
"2978",155200,99999,99999,0,0,0,8,4,2,2,2,3,0
"2979",42000,99999,99999,0,0,0,6,4,2,2,2,0,0
"2980",60850,415,415,0,0,0,4,4,2,2,2,3,0
"2981",53868,99999,99999,0,0,0,5,0,2,2,2,3,3
"2982",13728,921,200,0,0,0,5,4,2,2,2,0,0
"2983",17000,99999,99999,0,0,2,8,4,2,2,2,0,0
"2984",57000,396,396,0,0,0,4,4,0,2,0,3,0
"2985",45000,99999,99999,0,0,0,5,4,2,2,2,0,0
"2986",29000,325,325,0,0,0,3,2,2,2,2,0,0
"2987",40000,325,325,0,0,0,3,4,2,2,2,3,0
"2988",37000,585,585,0,0,0,4,4,2,2,2,0,0
"2989",93100,99999,99999,0,0,0,8,4,2,2,2,0,0
"2990",30000,99999,99999,0,0,0,8,4,2,2,2,3,3
"2991",47000,99999,99999,0,0,0,7,2,2,2,2,3,3
"2992",40000,500,500,0,0,0,4,4,2,2,2,3,3
"2993",42543,99999,99999,0,0,0,5,4,2,2,0,0,0
"2994",9024,675,675,0,0,0,4,4,2,2,2,0,0
"2995",58776,750,750,0,0,0,3,4,0,2,0,0,0
"2996",23200,700,700,0,0,0,3,4,0,0,0,3,0
"2997",35592,99999,99999,0,0,0,8,2,2,2,2,3,0
"2998",7920,99999,99999,0,0,0,4,4,2,4,2,0,0
"2999",16000,654,328,0,0,0,4,0,2,2,2,0,0
"3000",19000,654,167,0,0,0,4,2,2,2,2,3,0
"3001",11000,296,296,0,0,0,4,0,2,2,2,0,0
"3002",999999,621,149,0,0,0,4,0,2,2,2,0,0
"3003",6516,683,37,0,0,0,4,0,2,2,2,3,3
"3004",999999,804,804,0,0,0,3,4,2,2,2,3,0
"3005",11518,475,125,0,0,0,3,4,2,2,2,0,0
"3006",56700,700,700,0,0,0,4,4,0,2,0,0,0
"3007",60000,99999,99999,0,0,0,8,2,2,2,2,3,0
"3008",30000,99999,99999,0,0,2,8,4,2,2,2,0,0
"3009",5000,375,375,0,0,0,3,4,2,2,2,0,0
"3010",42000,550,550,0,0,0,4,4,0,2,0,3,0
"3011",6276,475,475,0,0,0,4,4,2,2,2,0,0
"3012",42000,250,250,0,0,0,5,4,2,2,2,0,0
"3013",5772,110,110,0,0,0,2,4,2,2,2,0,0
"3014",11640,232,232,0,0,0,3,4,2,2,2,3,0
"3015",8100,910,320,0,0,0,3,4,2,2,2,0,0
"3016",3720,173,0,0,0,0,5,4,2,2,2,3,0
"3017",3300,286,0,0,0,0,4,4,2,2,2,0,0
"3018",16000,1000,400,0,0,0,4,2,2,2,2,3,0
"3019",18000,286,286,0,0,0,4,4,2,2,2,0,0
"3020",6000,177,177,0,0,0,3,4,2,2,2,3,0
"3021",10452,260,260,0,0,0,1,4,0,0,0,0,0
"3022",36000,99999,99999,0,0,0,3,4,0,2,2,3,0
"3023",22000,400,99998,0,0,0,3,0,2,2,2,0,0
"3024",3,286,286,0,0,0,4,2,2,2,2,3,3
"3025",9100,250,64,0,0,0,3,0,2,2,2,3,3
"3026",6276,327,0,0,0,0,5,0,2,2,2,0,0
"3027",61000,919,676,0,0,0,5,2,2,2,2,3,0
"3028",7380,143,143,0,0,0,1,4,2,2,2,0,0
"3029",802,232,232,0,0,0,2,4,2,2,2,3,0
"3030",7068,143,143,0,0,0,1,4,2,2,2,0,0
"3031",40000,502,502,0,0,0,4,4,2,2,2,3,3
"3032",4800,137,137,0,0,0,4,0,2,2,2,3,0
"3033",30000,495,495,0,0,0,4,0,2,2,2,3,3
"3034",25000,495,495,0,0,0,4,4,2,2,2,0,0
"3035",21000,495,495,0,0,0,4,4,2,2,2,0,0
"3036",22600,495,495,0,0,0,4,4,2,2,2,0,0
"3037",6600,495,495,0,0,0,4,4,2,2,2,0,0
"3038",999999,495,495,0,0,2,3,4,2,2,2,0,0
"3039",7200,225,225,0,0,2,3,0,2,2,2,0,0
"3040",12982,168,168,0,0,0,7,4,2,2,2,3,0
"3041",4800,137,137,0,0,0,4,0,2,2,2,0,0
"3042",16500,495,495,0,0,0,4,4,2,2,2,0,0
"3043",9550,170,170,0,0,0,4,4,2,2,2,0,3
"3044",14528,351,351,0,0,0,5,4,2,2,2,0,0
"3045",23123,495,495,0,0,0,5,4,2,2,2,0,0
"3046",22000,425,425,0,0,0,3,4,2,2,2,0,0
"3047",9000,425,425,0,0,0,5,0,2,2,2,3,0
"3048",4900,425,425,0,0,0,5,4,2,2,2,0,0
"3049",6968,153,77,0,0,0,5,2,2,2,2,0,0
"3050",2716,145,145,0,0,2,4,4,2,2,2,0,0
"3051",3400,137,137,0,0,0,4,4,2,2,2,0,0
"3052",16451,411,411,0,0,0,3,4,2,2,2,0,0
"3053",13000,221,221,0,0,0,5,4,2,2,2,0,0
"3054",7390,167,167,0,0,0,4,4,2,2,2,0,0
"3055",10350,153,153,0,0,0,4,4,2,2,2,0,3
"3056",3700,153,0,0,0,0,5,4,2,2,2,0,0
"3057",29000,180,180,0,0,0,5,4,2,2,2,0,0
"3058",999999,170,170,0,0,0,5,0,2,2,2,3,0
"3059",5400,619,619,0,0,0,5,2,2,2,2,3,0
"3060",5544,154,99998,0,0,0,5,0,2,2,2,3,0
"3061",48045,374,0,0,0,0,5,0,2,2,0,0,3
"3062",6300,173,0,0,0,0,5,0,2,2,2,0,0
"3063",21800,627,627,0,0,0,5,4,2,2,2,0,0
"3064",32000,626,626,0,0,0,5,4,2,2,2,0,0
"3065",5700,214,214,0,0,0,5,0,2,2,2,3,0
"3066",20000,214,214,0,0,0,5,2,2,2,2,3,0
"3067",6671,800,155,0,0,0,5,4,2,2,2,0,3
"3068",60000,700,700,0,0,0,6,4,2,2,2,0,0
"3069",34200,825,825,0,0,0,6,4,2,2,2,3,0
"3070",55000,99999,99999,0,0,0,5,4,2,2,2,0,0
"3071",44000,1200,1200,0,0,0,7,4,2,2,2,0,0
"3072",7244,372,372,0,0,0,4,4,2,2,2,3,0
"3073",50000,99999,99999,0,0,0,6,4,2,2,2,0,0
"3074",116240,99999,99999,0,0,0,6,4,2,2,2,0,0
"3075",135000,99999,99999,0,0,0,8,0,2,2,2,3,0
"3076",13060,520,520,0,0,0,4,4,2,2,2,3,0
"3077",5616,588,354,0,0,0,4,2,2,2,2,3,3
"3078",11724,476,476,0,0,0,4,4,2,2,2,3,0
"3079",37200,466,466,0,0,0,4,4,2,2,2,0,0
"3080",43000,99999,99999,0,0,0,4,4,2,2,2,0,0
"3081",35000,230,230,0,0,0,1,4,0,2,0,0,0
"3082",76000,700,700,0,0,0,6,4,2,2,2,0,0
"3083",17808,500,500,0,0,0,5,4,0,2,0,3,0
"3084",50668,99999,99999,0,0,0,5,4,2,2,2,0,3
"3085",30000,500,99998,0,0,0,4,0,0,2,2,0,0
"3086",7416,162,162,0,0,0,5,4,0,4,2,0,3
"3087",30287,99999,99999,0,0,0,8,0,0,2,2,3,0
"3088",31500,500,500,0,0,0,3,4,0,2,0,0,0
"3089",38000,99999,99999,0,0,0,6,4,0,2,0,0,0
"3090",6000,550,0,0,0,0,3,4,0,2,0,0,0
"3091",25400,450,450,0,0,0,5,4,2,2,2,3,0
"3092",999999,415,415,0,0,0,4,4,2,2,2,3,0
"3093",2084,250,250,0,0,0,5,4,2,2,2,0,0
"3094",23400,99999,99999,0,0,0,6,4,2,2,2,0,0
"3095",52280,600,600,0,0,0,5,4,2,2,2,0,0
"3096",7800,99999,99999,0,0,0,3,4,2,2,2,3,3
"3097",14000,650,650,0,0,0,5,2,2,2,2,3,0
"3098",105000,99999,99999,0,0,0,6,4,2,2,2,0,0
"3099",30720,700,700,0,0,0,4,4,2,2,2,0,0
"3100",36000,500,500,0,0,0,5,4,2,2,2,3,0
"3101",6600,565,565,0,0,0,4,4,2,2,2,3,0
"3102",10298,600,600,0,0,0,5,6,2,2,2,0,0
"3103",12200,575,575,0,0,0,4,6,2,2,2,3,0
"3104",63100,585,585,0,0,0,5,6,2,2,2,3,3
"3105",164000,99999,99999,0,0,0,4,4,2,2,2,3,0
"3106",105000,99999,99999,0,0,0,4,4,2,2,2,0,0
"3107",21454,650,650,0,0,0,6,4,2,2,2,0,0
"3108",36000,650,650,0,0,0,4,4,0,2,2,0,0
"3109",29368,455,455,0,0,0,4,4,2,2,2,3,0
"3110",3600,109,0,0,0,0,5,4,2,2,2,3,0
"3111",27000,450,450,0,0,0,5,0,2,2,2,0,3
"3112",61912,150,0,0,0,0,6,0,2,2,2,3,3
"3113",47800,750,750,0,0,0,5,4,2,2,2,3,0
"3114",3600,99999,99999,0,0,0,8,4,2,2,2,0,0
"3115",11700,421,421,0,0,0,4,4,2,2,2,0,0
"3116",6480,540,270,0,0,0,4,0,2,2,2,3,3
"3117",7044,505,505,0,0,0,4,4,2,2,2,3,0
"3118",7050,600,600,0,0,0,4,4,2,2,2,3,0
"3119",22600,314,314,0,0,0,4,4,2,2,2,3,0
"3120",50000,438,438,0,0,0,3,4,2,2,2,3,0
"3121",5000,460,460,0,0,0,3,4,2,2,2,3,0
"3122",18800,550,99998,0,0,0,3,0,2,2,2,0,0
"3123",5000,1500,343,0,0,0,6,4,2,2,2,3,0
"3124",999999,233,233,0,0,0,4,4,2,2,2,0,0
"3125",999999,121,121,0,0,0,3,4,2,2,2,0,0
"3126",4000,1099,140,0,0,0,3,0,2,2,2,0,0
"3127",32940,99999,99999,0,0,0,5,4,2,2,2,0,0
"3128",999999,400,400,0,0,0,6,4,2,2,2,0,0
"3129",7290,300,200,0,0,0,5,4,2,2,2,0,0
"3130",26200,550,550,0,0,0,6,4,2,2,2,0,0
"3131",59000,99999,99999,0,0,0,4,4,2,2,2,3,0
"3132",32000,215,215,0,0,0,4,2,2,2,2,3,0
"3133",41906,600,600,0,0,0,4,2,4,2,0,3,3
"3134",14192,500,100,0,0,0,4,2,2,2,2,3,0
"3135",10100,525,525,0,0,0,4,0,2,2,2,3,0
"3136",35492,400,400,0,0,0,4,2,2,2,2,0,3
"3137",43200,500,500,0,0,0,4,6,2,2,2,3,0
"3138",32000,99999,99999,0,0,0,5,4,0,2,0,3,0
"3139",41000,650,650,0,0,0,5,4,0,2,0,3,0
"3140",58000,550,550,0,0,0,3,4,0,2,0,0,0
"3141",30000,750,750,0,0,0,5,4,0,2,0,0,0
"3142",26532,99999,99999,0,0,0,4,4,2,2,2,0,0
"3143",31712,575,575,0,0,0,3,4,2,2,2,0,0
"3144",17000,700,700,0,0,0,4,4,2,2,2,0,0
"3145",13908,550,238,0,0,2,4,0,2,2,2,3,3
"3146",6000,572,0,0,0,2,4,0,2,2,2,3,3
"3147",64000,500,500,0,0,0,4,2,0,2,2,3,0
"3148",15000,450,450,0,0,0,3,4,2,2,2,0,0
"3149",31660,635,635,0,0,0,4,4,0,2,0,3,0
"3150",10000,500,500,0,0,0,4,0,2,2,2,0,3
"3151",10000,272,272,0,0,0,4,4,2,2,2,0,0
"3152",6412,500,200,0,0,0,4,4,2,2,2,0,0
"3153",20000,510,510,0,0,0,4,4,2,2,2,0,0
"3154",14000,400,400,0,0,0,3,4,2,2,2,3,0
"3155",999999,480,480,0,0,0,4,2,2,2,2,3,3
"3156",3000,450,250,0,0,0,4,4,2,2,2,3,0
"3157",4800,375,200,0,0,0,3,6,2,2,2,3,0
"3158",15800,400,185,0,0,0,4,4,0,2,0,3,0
"3159",11360,450,150,0,0,0,4,4,2,2,2,0,0
"3160",11000,99999,99999,0,0,0,4,4,2,2,2,0,0
"3161",26000,99999,99999,0,0,0,4,4,2,2,2,0,0
"3162",19100,99999,99999,0,0,0,5,4,2,2,2,0,0
"3163",2000,99999,99999,0,5,0,4,4,0,2,2,0,0
"3164",22044,625,625,0,0,2,6,2,2,2,2,3,0
"3165",38472,99999,99999,0,0,0,6,4,2,2,2,3,0
"3166",9600,335,335,0,0,0,4,4,2,2,2,0,3
"3167",9000,275,275,0,0,0,3,4,2,2,2,0,0
"3168",30000,500,500,0,0,0,4,0,0,2,0,0,0
"3169",20000,500,500,0,0,0,5,0,0,2,0,0,0
"3170",44204,600,600,0,0,0,4,4,2,2,2,3,0
"3171",13140,500,500,0,0,0,4,4,2,2,2,3,0
"3172",15600,625,625,0,0,0,4,4,2,2,2,3,0
"3173",15855,600,366,0,0,0,4,2,2,2,2,3,0
"3174",33000,650,650,0,0,0,4,4,0,2,0,0,0
"3175",14308,600,400,0,0,0,5,2,2,2,2,3,0
"3176",18400,360,360,0,0,0,4,4,2,2,0,0,0
"3177",22476,481,481,0,0,0,4,4,2,2,2,0,0
"3178",24000,459,459,0,0,2,4,4,2,2,2,3,0
"3179",41800,450,450,0,0,0,4,0,2,2,2,3,0
"3180",999999,195,0,0,0,0,1,2,6,6,4,3,0
"3181",38000,99999,99999,0,0,0,4,4,2,2,2,3,0
"3182",2244,475,475,0,0,0,4,0,2,2,2,3,3
"3183",21000,650,650,0,0,0,4,4,2,2,2,0,0
"3184",25000,99999,99999,0,0,0,4,4,0,2,0,0,0
"3185",30000,400,400,0,0,0,4,4,2,2,2,0,0
"3186",10400,505,505,0,0,0,4,4,0,2,0,0,0
"3187",999999,700,99998,0,0,0,6,0,2,2,2,0,0
"3188",68000,950,950,0,0,0,2,4,2,2,2,3,0
"3189",69800,1000,1000,0,0,0,1,2,2,2,2,0,3
"3190",51500,99999,99999,0,0,0,4,4,2,2,2,0,0
"3191",1644,500,285,0,0,0,4,4,2,2,2,3,0
"3192",2616,500,285,0,0,0,4,2,2,2,2,0,0
"3193",67000,561,561,0,0,0,4,4,2,2,2,0,0
"3194",19000,600,600,0,0,0,4,4,2,2,2,0,0
"3195",6400,500,500,0,0,0,4,2,2,2,2,0,0
"3196",44000,500,500,0,0,0,4,2,2,2,2,3,0
"3197",35500,550,550,0,0,0,4,0,2,2,2,3,0
"3198",8000,625,625,0,0,0,4,2,2,2,2,3,0
"3199",3000,625,625,0,0,0,4,2,2,2,2,3,3
"3200",16008,600,600,0,0,0,4,4,0,2,2,0,0
"3201",15000,600,99998,0,0,0,4,0,0,2,2,0,0
"3202",6300,244,100,0,0,0,4,2,2,2,2,3,0
"3203",8800,283,80,0,0,0,4,0,2,2,2,3,3
"3204",15316,650,650,0,0,0,4,0,2,2,2,0,0
"3205",9024,600,200,0,0,0,4,2,2,2,2,3,0
"3206",9044,400,88,0,0,0,4,4,0,2,2,3,0
"3207",42000,600,600,0,0,0,4,2,0,2,2,3,0
"3208",8000,526,526,0,0,0,4,4,2,2,2,3,0
"3209",30000,514,514,0,0,0,2,4,2,2,2,0,0
"3210",40000,850,850,0,0,0,3,4,2,2,2,0,0
"3211",27000,727,727,0,0,0,4,0,2,2,2,0,0
"3212",32540,650,650,0,0,0,4,4,2,2,2,0,0
"3213",31000,610,610,0,0,0,4,2,2,2,2,3,3
"3214",7564,615,266,0,0,0,4,0,2,2,2,0,3
"3215",37896,416,416,0,0,0,4,2,2,2,2,3,0
"3216",6900,97,0,0,0,2,4,2,2,2,2,3,3
"3217",7284,136,136,0,0,0,3,0,2,2,2,0,0
"3218",7044,130,130,0,0,0,3,2,2,2,2,3,0
"3219",27700,550,550,0,0,0,3,2,2,2,2,3,0
"3220",29200,615,0,0,0,0,5,2,2,2,2,3,3
"3221",28000,660,660,0,0,0,4,0,2,2,2,3,0
"3222",18500,480,480,0,0,0,4,2,2,2,2,3,3
"3223",12400,385,385,0,0,0,4,4,2,2,2,0,0
"3224",13520,475,475,0,0,0,4,2,2,2,2,0,0
"3225",132600,99999,99999,0,0,0,5,4,2,2,2,3,0
"3226",10400,162,162,0,0,0,1,0,2,2,2,0,0
"3227",20000,168,168,0,0,0,8,0,2,2,2,3,3
"3228",7500,284,284,0,0,0,4,4,2,2,2,0,3
"3229",13776,134,134,0,0,0,5,4,2,2,2,0,0
"3230",10870,145,145,0,0,0,4,4,2,2,2,0,0
"3231",2487,137,0,0,0,0,4,4,2,2,2,0,0
"3232",17100,153,0,0,0,0,5,0,2,2,2,3,3
"3233",6276,565,565,0,0,0,5,4,2,2,2,0,0
"3234",8000,135,135,0,0,0,5,4,2,2,2,0,0
"3235",18000,464,464,0,0,0,5,4,2,2,2,0,0
"3236",8000,500,500,0,0,0,4,4,2,2,2,0,0
"3237",6440,365,365,0,0,0,4,0,2,2,2,0,0
"3238",19000,495,495,0,0,2,4,2,2,2,2,0,0
"3239",70000,495,495,0,0,0,4,4,2,2,2,0,0
"3240",12000,137,137,0,0,0,3,2,2,2,2,3,0
"3241",70200,680,680,0,0,0,4,4,2,2,2,0,0
"3242",45000,660,660,0,0,0,5,4,2,2,2,3,0
"3243",13960,650,650,0,0,0,6,2,2,2,2,0,0
"3244",29000,496,496,0,0,0,4,0,2,2,2,3,3
"3245",20000,700,700,0,0,0,3,4,2,2,2,0,0
"3246",15440,850,850,0,0,0,5,0,2,2,2,0,3
"3247",37000,975,975,0,0,0,2,4,2,2,2,0,0
"3248",35908,400,30,0,0,0,5,4,2,2,2,0,0
"3249",48000,800,99998,0,0,0,5,0,0,2,2,0,0
"3250",6000,350,350,0,0,0,1,4,2,2,2,0,0
"3251",83000,99999,99999,0,0,0,5,4,2,2,2,0,0
"3252",35000,99999,99999,0,0,0,5,4,2,2,2,0,0
"3253",30000,950,478,0,0,0,7,4,2,2,0,3,0
"3254",6432,750,21,0,0,0,6,4,2,2,2,0,0
"3255",44654,99999,99999,0,0,0,5,4,2,2,2,0,0
"3256",77200,99999,99999,0,0,0,4,4,2,2,2,0,0
"3257",107010,99999,99999,0,0,0,5,4,0,2,2,0,0
"3258",56400,99999,99999,0,0,0,6,4,0,2,2,0,0
"3259",60000,500,99998,0,0,0,2,0,0,2,2,0,0
"3260",17000,99999,99999,0,0,0,5,4,0,2,2,0,0
"3261",20000,700,700,0,0,0,4,4,0,2,0,0,0
"3262",40000,99999,99999,0,0,0,8,4,2,2,2,0,0
"3263",42600,384,384,0,0,0,4,4,2,2,2,0,0
"3264",19000,190,190,0,0,0,6,4,2,2,0,3,3
"3265",196200,99999,99999,0,0,2,6,4,2,2,2,3,3
"3266",12000,950,950,0,0,0,5,2,2,2,2,3,3
"3267",10800,600,0,0,0,0,4,6,2,2,2,3,0
"3268",65384,99999,99999,0,0,0,5,4,2,2,2,3,0
"3269",17030,823,145,0,0,0,4,2,2,2,2,3,3
"3270",37440,99999,99999,0,0,0,5,4,2,2,2,3,0
"3271",77000,825,825,0,0,0,5,0,0,2,2,0,0
"3272",98000,99999,99999,0,0,0,6,4,2,2,2,0,0
"3273",4800,450,450,0,0,0,5,4,2,2,2,0,0
